uid,user_name,rating,date,text,option_name,help_count,perfume,moisture
18515238,김*혜 ,,2017.02.04,,"피지오겔 데일리모이스쳐 테라피 페이셜 크림, 150ml",0,,
18507721,원*경 ,,2017.02.04,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18505287,장*화 ,,2017.02.04,"
                    
                        건조한 피부에  최고네요^^
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18501662,양*연 ,,2017.02.04,"
                    
                        순하고 촉촉해요 근데 지성이 쓰기엔 좀 기름지네요
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18496810,황*미 ,,2017.02.04,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18489910,전*금 ,,2017.02.04,"
                    
                        민감성피부임 디집어질까 걱정하며 발라봤는데
바른지 3일째인데 멀쩡함 나쁘지않은듯
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18488784,김*혜 ,,2017.02.04,"
                    
                        배송 짱빠름!
                    
                ","피지오겔 데일리모이스쳐 테라피 페이셜 크림, 150ml",0,,
18487233,김*아 ,,2017.02.04,"
                    
                        비싸지만 몸에 바르면 보습력 좋아요 갈라짐 없어져요 얼굴에는 너무 두꺼운느낌 기름지는듯
                    
                ",[피지오겔] DMT 크림  150ml,0,적당히 만족해요,예상만큼 좋아요
18486234,이*원 ,,2017.02.04,"
                    
                        수분크림처럼 촉촉하고 크림이다보니까 가볍게 발리는 게 좋아요 ! 어린 아이들이 발라도 좋을만큼 좋습니다 !
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",1,아주 만족해요,예상만큼 좋아요
18482312,정*희 ,,2017.02.04,"
                    
                        저도 수분크림으로 애기랑 같이써요
촉촉한 짱 이에요
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18480564,최*선 ,,2017.02.04,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18478661,김*경 ,,2017.02.04,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18476383,김*영 ,,2017.02.04,,"피지오겔 데일리모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,
18474514,김*정 ,,2017.02.04,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
18473144,김*선 ,,2017.02.04,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,
18471239,정*연 ,,2017.02.04,"
                    
                        촉촉하니 조아요 굿
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 2개",0,,
18471135,김*희 ,,2017.02.04,"
                    
                        가격도 제일 저렴! 
배송도 제일 빠름!
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18471126,정*연 ,,2017.02.04,"
                    
                        촉촉하니 조아요 굿
                    
                ","피지오겔  크림, 150ml, 1개",0,,
18470922,조*은 ,,2017.02.04,"
                    
                        피지오겔은 성분이 좋아서 피부과치료받고도 쓰는크림이예요
갠적으로는 좀더 리치한게 좋지만 지금도 충분히 촉촉하고 수분폭탄이여요♡♡♡넘좋아요
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",1,아주 만족해요,예상만큼 좋아요
18470887,조*나 ,,2017.02.04,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18470210,서*은 ,,2017.02.04,"
                    
                        수많은 수분크림 써봤는데 명성이 괜히 있는것은 아니네요
오랜 시간 지속되고 촉촉함이 피부 밀착 효과도 최상이예요
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,예상만큼 좋아요
18469045,레인보우 ,,2017.02.04,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,적당히 만족해요,예상보다 떨어져요
18466247,조*섭 ,,2017.02.04,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,
18465128,손*정 ,,2017.02.04,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,적당히 만족해요,
18463849,황*선 ,,2017.02.04,,[피지오겔] DMT 크림  150ml,0,적당히 만족해요,중간 정도에요
18459775,노*숙 ,,2017.02.04,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18456114,조*주 ,,2017.02.04,"
                    
                        항상 만족하고 쓰는 제품이예요
아이얼굴에 쓰고 있어요
촉촉하고 조아요
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,적당히 만족해요,
18452906,김*라 ,,2017.02.04,"
                    
                        테스트굿. 독일직구보다 저렴. 혹은 가격이 같아요
최저가인듯
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 2개",1,아주 만족해요,예상만큼 좋아요
18451304,정*진 ,,2017.02.04,,[피지오겔] DMT 크림  150ml,0,아주 만족해요,
18449816,임*경 ,,2017.02.04,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18447387,에헤라디야 ,,2017.02.03,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,적당히 만족해요,중간 정도에요
18444311,윤*미 ,,2017.02.03,"
                    
                        좋은지잘모르겠음..
향도별로고..흠..
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
18443230,고*국 ,,2017.02.03,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18441089,김*진 ,,2017.02.03,"
                    
                        너무 좋아요.  
여행갈땐 피지오겔 크림 하나만 챙겨서 온가족이 씁니다. 
보습 짱
발림성 흡수성도 좋아요
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18440092,이*규 ,,2017.02.03,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18439605,지*원 ,,2017.02.03,"
                    
                        몇주 사용했는데 좋아요~
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18438378,채*진 ,,2017.02.03,"
                    
                        아기가 사용하기 좋습니다.
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,
18434094,한*은 ,,2017.02.03,"
                    
                        수분감좋고 계속 쓰고 있어요
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18424077,김*정 ,,2017.02.03,"
                    
                        피부에 민감한 대학생 아들녀석 때문에 검색하다 알게된 상품!
이젠 주위에 홍보하는..
늘 건조한 내 피부에도~~~good
여름엔 조금은 부담스러울듯 하지만 가을 겨울 동안 고마웠어요
트러블에서도 편해졌고..
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,
18423615,국*경 ,,2017.02.03,"
                    
                        겨울이니 아이들에게 일반보다 더 촉촉한 로션을 찾게 되네요~
8살 아이 사용해요~무향이라 좋구요.
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,적당히 만족해요,예상만큼 좋아요
18423269,백*희 ,,2017.02.03,"
                    
                        피지오겔 예전 버전이 더 보습력이 좋았던것 같네요.
리뉴얼 된 이후로는 보습력이 조금 떨어지는 듯 하네요.
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",1,적당히 만족해요,중간 정도에요
18419600,윤*옥 ,,2017.02.03,"
                    
                        하도 좋다길래 가격도 저렴하고 해서 시켜봤어요 향이 무향인데 아예 향이 없는게 아니라 용기땜에 그런가 인위적인향이 나요 설명하긴 좀그런데 ... 양도많고 발림성도 좋아요 계속써봐야 알것같네요
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,만족스럽지 않아요,예상만큼 좋아요
18417847,유*희 ,,2017.02.03,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
18415997,윤*현 ,,2017.02.03,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18414956,김*희 ,,2017.02.03,"
                    
                        좋아요
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
18414278,전*희 ,,2017.02.03,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,적당히 만족해요,
18414180,김*아 ,,2017.02.03,"
                    
                        피부가 매우 건조한 7개월 아기 키우고 있어요
몇시간 사이에 피부상태가 급격하게 안즇아지기 때문에
신생아때부터 피지오겔 크림 사용하고 있습니다.
다른걸로 바꿔보려 해도 이만한 제품 찾기 힘든 것 같네요.
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18411283,진*영 ,,2017.02.03,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 2개",0,,
18409911,강*미 ,,2017.02.03,"
                    
                        악건성에 민감한 피부. 전 요거 발라도 댕기네요.....
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18409754,박*현 ,,2017.02.03,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,적당히 만족해요,중간 정도에요
18405934,서*정 ,,2017.02.03,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18404941,최*화 ,,2017.02.03,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,예상만큼 좋아요
18400364,이*연 ,,2017.02.03,"
                    
                        좋다고들 해서 온가족 다쓰려고 구입했어요 많이 써보진 않았지만 계속 쓰고 싶네요
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,적당히 만족해요,예상만큼 좋아요
18398793,김*현 ,,2017.02.03,"
                    
                        매번쓰던건데 올리브영이 너무비싸서 샀어요ㅋ
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18391699,김*미 ,,2017.02.03,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18389070,이*희 ,,2017.02.03,"
                    
                        트러블이 많던 피부가 좋아졌습니다
                    
                ",[피지오겔] DMT 크림  150ml,0,적당히 만족해요,예상만큼 좋아요
18383776,쿠퐝우먼 ,,2017.02.03,"
                    
                        최악 나랑안맞음
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 1개",0,,
18380274,채*아 ,,2017.02.03,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18374723,최*정 ,,2017.02.02,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18373008,이*랑 ,,2017.02.02,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18372765,정*주 ,,2017.02.02,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18368740,당근 ,,2017.02.02,"
                    
                        악건성인데 스킨로션 아이크림 후 이것만 발랏는데도 보들보들하고 건조하지 않고 너무 좋음 화정전에 발랏는데도 화장도 빌리지도 않고 화장도 잘됨
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18363622,이*애 ,,2017.02.02,"
                    
                        입소문이 넘좋아 건조한 아들 쓰라고 사줬어요.꼭 효과보길 기대해 봅니다
                    
                ","피지오겔 데일리 모이스쳐 페이셜크림 데이크림, 75ml",0,,
18353612,남*리 ,,2017.02.02,"
                    
                        순해서 좋아요
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18349630,유*경 ,,2017.02.02,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,적당히 만족해요,예상만큼 좋아요
18348592,J*I ,,2017.02.02,,피지오겔 데일리 모이스쳐 테라피 페이셜 크림 150ml 1개,0,,
18342494,김*훈 ,,2017.02.02,"
                    
                        아니? 도대체? 왜 씰은 다 자연스럽게 마치 새거인것처럼 보이게 하놓고 잘려있져? 반품 한 두번 된 상품인가요? 귀찮아서 그냥 쓰겠는데 두번은 안시킬듯
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",1,,
18340374,오*정 ,,2017.02.02,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18336429,김*순 ,,2017.02.02,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,
18334866,김*희 ,,2017.02.02,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18332147,조*상 ,,2017.02.02,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,
18327158,정*형 ,,2017.02.02,"
                    
                        온 가족이 다 피지오겔 씁니다
촉촉하고, 트러블도 거의 없고....

쿠팡덕분에 저렴하게 구매했어요~!
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 2개",0,아주 만족해요,예상만큼 좋아요
18324228,이*석 ,,2017.02.02,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,예상만큼 좋아요
18323492,한*름 ,,2017.02.02,"
                    
                        얼굴이 너무 건조해서 구매했는데 복합피부인 저에겐 약간 기름기가 도는느낌이에요-
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18319538,허*은 ,,2017.02.02,"
                    
                        지인한테 듣고 샀는디 확실히 건조한 피부엔 좋을 듯 합니다. 하루종일 얼굴이 마르지 않는 느낌이랄까. 하지만 저같은 지성피부는 절대 바르지 마십시오. 번드르르한 느낌이 하루종일이네요ㅜㅜ 잘 알아보고 구매하세요.
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",1,적당히 만족해요,
18310986,양*하 ,,2017.02.02,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,아주 만족해요,
18309348,정*숙 ,,2017.02.02,"
                    
                        가격도 저렴하고 크림이 너무 찐득한게 아니라 좋아요
성분도 좋고 남편이랑 같이 바르고 있습니다
다 써가는데 또 구입예정이예요^^
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
18302715,이*미 ,,2017.02.01,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 2개",0,만족스럽지 않아요,예상만큼 좋아요
18301752,신*경 ,,2017.02.01,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 1개",0,아주 만족해요,
18301655,신*경 ,,2017.02.01,,"피지오겔 2016 NEW 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,
18301625,신*경 ,,2017.02.01,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,
18300680,강*희 ,,2017.02.01,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18299774,최*아 ,,2017.02.01,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,예상만큼 좋아요
18299723,김*늘 ,,2017.02.01,"
                    
                        왜 피지오겔 하는지알겠움ㅋㅋ좋음
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,예상만큼 좋아요
18299271,최*혜 ,,2017.02.01,,"피지오겔  크림, 150ml, 1개",0,,
18296201,윤*영 ,,2017.02.01,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18295575,박*자 ,,2017.02.01,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,예상만큼 좋아요
18294122,손*정 ,,2017.02.01,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18287284,강*솔 ,,2017.02.01,"
                    
                        너무너무 부드럽고 촉촉해요~
우리아가 로션이랑 같이 섞어서 바르는데 오일섞어바르는것보다
좋네요ㅎㅎ 무엇보다 안좋은 물질들이 없어서
믿고 쓸수있는것이잴좋아요~
제피부도 엄청예민해서 같이 쓰는데 확실히
피부자극도 없네요ㅎ
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 2개",0,적당히 만족해요,예상만큼 좋아요
18286074,차* ,,2017.02.01,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,
18284591,권*현 ,,2017.02.01,"
                    
                        기존에 쓰던 제품이라 재구매를 했고 로켓배송으로 기분좋게 받았는데~

상자에 붙어있는 스티커가 컷팅돼 있네요??

당장 써야 하고 교환하기 번거로워서 그냥 쓰겠지만... 왜 이런거지요?
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",2,아주 만족해요,중간 정도에요
18282822,이*주 ,,2017.02.01,"
                    
                        배송 빠르고 로켓배송으로 잘 받았어요
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,예상만큼 좋아요
18282294,양*례 ,,2017.02.01,"
                    
                        저는 완전 악건성이라 안써본 제품이 없습니다 이제품을 바르고 한두시간 이후 얼굴이 마르더라구요  오일을 같이 썪어서 사용하고 있습니다
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,적당히 만족해요,
18281409,최*미 ,,2017.02.01,"
                    
                        자주 사용해왔던 제품입니다.
포장상태도 아주 좋았고
배송도 빠른편이었어요.
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 2개",0,아주 만족해요,예상만큼 좋아요
18280967,이*환 ,,2017.02.01,"
                    
                        부드러워서 좋앗고
저렴해서 맘이 끌렷네요
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 2개",0,,
18278628,서*희 ,,2017.02.01,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18273957,구*우 ,,2017.02.01,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18271616,박*애 ,,2017.02.01,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,
18267692,이*영 ,,2017.02.01,"
                    
                        임신해서 건조해져서 좋다고 하길래 사봣습니다^^ 며칠 썻는데 촉촉하고 흡수도 잘되서 좋아요~~ 피부가 민감한 편이라 아무거나 못 쓰는데 이건 잘 맞아요~~
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,예상만큼 좋아요
18267260,현*조 ,,2017.02.01,"
                    
                        신생아때부터 쭉쓰고 있는데 좋아요
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,예상만큼 좋아요
18265073,김*일 ,,2017.02.01,"
                    
                        최곱니다!겨울철 특히 건조하신 분들 쓰시기 딱이예요~이거저것 많이 썻는데 진짜 이게 젤 좋아요 ㅋ
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,예상만큼 좋아요
18263431,손*상 ,,2017.02.01,"
                    
                        적당한수분감과
무색무취인게 가장 매력
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,예상만큼 좋아요
18259996,오*자 ,,2017.02.01,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18259635,김* ,,2017.02.01,"
                    
                        촉촉하고 좋아요 여드름에효과가 있기를
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,예상만큼 좋아요
18258976,김*희 ,,2017.02.01,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18253956,서*선 ,,2017.02.01,"
                    
                        항상쓰고있는제품
없으면 불안합니다
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,예상만큼 좋아요
18251675,이*희 ,,2017.02.01,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
18250725,최*민 ,,2017.02.01,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 2개",0,,
18249713,김*희 ,,2017.02.01,"
                    
                        재구매의사 있어요
생각했던것보다 용량도 많고 피부가 맑아지는 느낌
다쓰구 또 구매할거에요
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,예상만큼 좋아요
18248952,김*은 ,,2017.02.01,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18246495,유*길 ,,2017.02.01,"
                    
                        좋아요
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18245616,강*영 ,,2017.02.01,"
                    
                        언제나겨울보습을책임져주는피지오겔, 임신하고건성이심해져서 다른로션은 사용해볼 엄두도못낸다. 쩍쩍 갈라지는피부에 맞는피지오겔을 이가격에 사다니 너무좋다
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,예상만큼 좋아요
18236644,황*영 ,,2017.02.01,"
                    
                        배송도 빠르고 제품도 하자 없이 왔습니다!
제품이 순하고 보습력도 높아서 사계절내내 바르고자요.
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,아주 만족해요,
18236466,손*자 ,,2017.02.01,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18233645,유*정 ,,2017.02.01,"
                    
                        원래 쓰건 제품이었는데 이번에 태어날 아기위해 구입 했어요! 역시 빠른배송!  정품 씰도 붙어있고 잘쓸께요~
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,예상만큼 좋아요
18232747,서*우 ,,2017.02.01,,"피지오겔 데일리모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,
18231191,김*영 ,,2017.01.31,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,
18229475,정*은 ,,2017.01.31,"
                    
                        항상 쓰는건데 싸게샀어요
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18228975,박*민 ,,2017.01.31,"
                    
                        뭐 안나고 최고 계속쓰던거예여
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,아주 만족해요,예상만큼 좋아요
18227646,성*애 ,,2017.01.31,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
18223319,유*경 ,,2017.01.31,"
                    
                        배송빠르고 좋습니다만 
원래 입구가 은박지로 안막혀있는게 맞는건가요??
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,만족스럽지 않아요,예상보다 떨어져요
18219291,김*정 ,,2017.01.31,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18213298,김*지 ,,2017.01.31,"
                    
                        소셜커머스 다 뒤지면서 가격비교해봤는데 낱개로 사기에는 여기가 제일 저렴했어요. 로켓배송으로 배송도 하루만에 받았어요.
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 2개",0,적당히 만족해요,예상만큼 좋아요
18210964,방*수 ,,2017.01.31,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18210750,안*인 ,,2017.01.31,"
                    
                        아이 얼굴에 발라주려고 구매햇어요 원래 ai사용햇는데 이번엔 그냥 이거로 구매해봣어요 괜찮은거같아요!
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,예상만큼 좋아요
18210108,장*혜 ,,2017.01.31,"
                    
                        항상쓰는거라 좋네요
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18207816,강*운 ,,2017.01.31,"
                    
                        원래쓰던거라 구매햇어여 저렴하게 잘 삿고
넘 촉촉 부들부들 쫀쫀 수분크림 보습크림으로 딱
민감 건성피부 굿굿
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,예상만큼 좋아요
18205903,김*민 ,,2017.01.31,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18205505,이*화 ,,2017.01.31,"
                    
                        명성만큼이나좋습니다~ 싸게 빠른배송에 최근상품으로 받았습니다~
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,예상만큼 좋아요
18205338,강*진 ,,2017.01.31,,"피지오겔  크림, 150ml, 2개",0,,
18201070,이*은 ,,2017.01.31,,"피지오겔 데일리모이스쳐 테라피 페이셜 크림, 150ml",0,,
18200870,김*희 ,,2017.01.31,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18198401,엄*윤 ,,2017.01.31,"
                    
                        지성이고 이것 저것 잘 안바르고 또 발라도 어디는 당기고 어디는 번들거려서 크림은 더 안 발라요.
근데 동생이 좋다고 하길래
여기가 젤 가격이 괜찮아서 샀네요.
세인후 스킨 바르고 요 크림만 발라도 건조하지 않고 잘 펴발라지고 쿠션을 덧 발라도 밀리거나 뜨지 않고 좋네요
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18196339,윤*정 ,,2017.01.31,"
                    
                        항상 믿고 쓰고 있는 피지오겔 수분크림
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18195676,김*숙 ,,2017.01.31,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18194653,윤*림 ,,2017.01.31,"
                    
                        저렴하게 샀어요~
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18194388,김*혜 ,,2017.01.31,"
                    
                        쓰던제픔이에요 만족이요 배송두
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,적당히 만족해요,
18193316,이*숙 ,,2017.01.31,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
18191687,송*아 ,,2017.01.31,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,예상만큼 좋아요
18188782,서*실 ,,2017.01.31,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 1개",0,아주 만족해요,
18188134,박*희 ,,2017.01.31,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
18185434,정*윤 ,,2017.01.31,"
                    
                        DMT크림 처음 써봣어요! !
유명한건 알고 있었는데
제가 건성이거든요
순하고 촉촉한 제품이라고 해서 구매했는데
정말 그렇네요 :)
다만 아침에 스킨케어 마지막 단계에서 바르고 바로 선크림+파운데이션 올리면
밀릴 확률이 조금은 있어요!
충분히 흡수시켜주고 화장해주시면 상관없을거 같긴한데
저는 맨날 늦잠자고 스피디하게 화장하는 타입이라...
ㅋㅋㅋㅋㅋ 밤에 듬뿍 바르고 자면 아침에 세수할때까지 진짜 초크초크 합니당.
아침엔 가벼운 크림류로 발라주고 화장하구요!
원래 제가 겨울에는 버짐?..좀 갈라지거나 화장뜨거나 하는게 있었는데
이번 겨울엔 1도 그런게 없어요!
여러가지 이유가 있겠지만 이 크림 덕도 본거같아서 상품평에도 같이 남깁니다. 히히
구매하실 분들 구매하세요! 후회없어옹!
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",1,적당히 만족해요,중간 정도에요
18180780,박*아 ,,2017.01.31,"
                    
                        피지오겔 크림 순하고촉촉해서 너무 좋아요!
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,적당히 만족해요,예상만큼 좋아요
